ISIN,Description,Ccy,Price,Issuer,Industry Sector,Maturity,Coupon,Rating,PD 1YR,Outstanding Amount,Callable,Next Call Date,Seniority,Coupon Frequency,Coupon Type,First Coupon Date,Penultimate Coupon Date,Issue date,Bid Price,Ask Price,Años a maturity,Bid-Ask Spread,Precio_modelo_limpio,Cupon_corrido,Precio_modelo_sucio,Diferencia,Spread_implicito_bps,YTM,Modified_Duration,Convexity
XS2087643651,SYK 1 12/03/31,EUR,88.344,STRYKER CORP,"Consumer, Non-cyclical",2031-12-03,1.0,BBB+,6.05078e-07,750000000,Y,2031-09-03,Sr Unsecured,1,FIXED,03/12/2020,03/12/2030,03/12/2019,88.152,88.535,5.921971252566735,0.38299999999999557,92.62151079612082,0.07671232876712329,92.69822312488795,4.277510796120822,81.8894260444849,0.0331720227510955,5.653609982021037,37.96486268879625
DE000CZ45VC5,CMZB 0 ½ 12/04/26,EUR,98.08341,COMMERZBANK AG,Financial,2026-12-04,0.5,A,0.000516517,1000000000,N,,Sr Preferred,1,FIXED,04/12/2020,04/12/2025,04/12/2019,98.004,98.162,1.1745379876796715,0.15800000000000125,98.36406383085287,0.4123287671232877,98.77639259797616,0.2806538308528701,24.313158915904598,0.02831984312315354,1.935118965702234,5.635946573972076
XS2081500907,FCCSER 1.661 12/04/26,EUR,98.97,SERVICIOS MEDIO AMBIENTE,Industrial,2026-12-04,1.661,NR,0.000257581,500000000,Y,2026-09-23,Sr Unsecured,1,FIXED,04/12/2020,04/12/2025,04/12/2019,98.899,99.04,0.9774127310061602,0.14100000000000534,99.74934950385584,0.036405479452054794,99.7857549833079,0.7793495038558405,80.16593802899939,0.044161161856901845,11.356972702579503,154.1431853321558
XS2089229806,MRLSM 1 ⅞ 12/04/34,EUR,86.055,MERLIN PROPERTIES SOCIMI,Financial,2034-12-04,1.875,BBB+,3.63482e-05,600000000,Y,2034-09-04,Sr Unsecured,1,FIXED,04/12/2020,04/12/2033,04/12/2019,85.766,86.343,8.92539356605065,0.5769999999999982,94.70406997164027,0.1386986301369863,94.84276860177725,8.649069971640259,115.94214223553728,0.0267077538588026,0.9739869950738917,1.897301333146139
XS2084759757,CNUNZ 0 ⅞ 12/05/26,EUR,98.16685,CHORUS LTD,Communications,2026-12-05,0.875,BBB,3.29553e-05,300000000,N,,Sr Unsecured,1,FIXED,05/12/2020,05/12/2025,05/12/2019,98.094,98.24,1.1772758384668036,0.1460000000000008,98.79245746861865,0.7191780821917809,99.51163555081042,0.6256074686186537,53.935190981696095,0.030555114425406395,0.9703508196721312,1.883161426476754
XS2091606330,CB 0 ⅞ 12/15/29,EUR,91.997,CHUBB INA HOLDINGS LLC,Financial,2029-12-15,0.875,A,2.80507e-07,700000000,Y,2029-09-15,Sr Unsecured,1,FIXED,15/12/2020,15/12/2028,06/12/2019,91.85,92.144,3.9561943874058865,0.29400000000001114,95.05058716239992,0.038356164383561646,95.08894332678348,3.0535871623999213,83.58839390378375,0.0278031396457917,4.813266635381468,27.999567523805794
XS2089226026,DT 1 ¾ 12/09/49,EUR,64.51714,DEUTSCHE TELEKOM AG,Communications,2049-12-09,1.75,BBB+,0.000125821,715000000,N,,Sr Unsecured,1,FIXED,09/12/2020,09/12/2048,09/12/2019,64.056,64.978,24.188911704312115,0.921999999999997,80.56422324472585,1.419178082191781,81.98340132691763,16.047083244725854,117.58898525670332,0.03275081491965406,3.82483496122609,18.44056281210269
XS2090807293,IGIM 1 12/11/31,EUR,87.57818,ITALGAS SPA,Utilities,2031-12-11,1.0,BBB,3.11332e-05,500000000,N,,Sr Unsecured,1,FIXED,11/12/2020,11/12/2030,11/12/2019,87.384,87.772,6.193018480492813,0.38800000000000523,92.19747259215282,0.8054794520547945,93.00295204420762,4.619292592152817,85.2499818203737,0.03406753189846876,5.6664589977455115,38.05861200620023
DE000A2SBDE0,JABHOL 1 12/20/27,EUR,96.486,JAB HOLDINGS BV,Financial,2027-12-20,1.0,BBB,0.004836786,600000000,N,,Sr Unsecured,1,FIXED,20/12/2020,20/12/2026,18/12/2019,96.404,96.567,2.217659137577002,0.1629999999999967,97.91433798111309,0.7808219178082192,98.69515989892132,1.4283379811130885,66.59842130291658,0.027386757444720595,0.9733432835820894,1.8947942953887271
DE000A2SBDF7,JABHOL 2 ¼ 12/19/39,EUR,77.735,JAB HOLDINGS BV,Financial,2039-12-19,2.25,BBB,0.004836786,750000000,N,,Sr Unsecured,1,FIXED,19/12/2020,19/12/2038,18/12/2019,77.445,78.024,14.21492128678987,0.5790000000000077,94.20604567206924,1.763013698630137,95.96905937069937,16.471045672069238,158.7241505261838,0.028258331684022475,0.9725182565379823,1.8915835185993535
XS2093881030,AMCR 1 ½ 01/15/27,EUR,98.85968,BERRY GLOBAL INC,Industrial,2027-01-15,1.5,BBB,0.02423694,375000000,Y,2026-10-15,1st lien,2,FIXED,15/07/2020,15/07/2026,02/01/2020,98.499,99.22,1.0376454483230664,0.7210000000000036,99.578533467019,0.6926229508196722,100.27115641783867,0.7188534670190023,70.048173970118,0.030279966010744862,5.6890679677959985,38.35423930593485
CH0517825276,UBS 0.65 01/14/28,EUR,97.66581,UBS GROUP AG,Financial,2028-01-14,0.65,A-,0.000727758,1250000000,Y,2027-01-14,Sr Unsecured,1,VARIABLE,14/01/2021,14/01/2027,14/01/2020,97.574,97.757,1.2867898699520877,0.18300000000000693,98.39819624717036,0.46301369863013697,98.8612099458005,0.7323862471703677,58.041692344743055,0.030142819306073577,0.9707391841779974,1.8846691273971277
DE000A28RSR6,ALVGR 0 ½ 01/14/31,EUR,89.491,ALLIANZ FINANCE II B.V.,Financial,2031-01-14,0.5,AA,4.75964e-06,750000000,Y,2030-10-14,Sr Unsecured,1,FIXED,14/01/2021,14/01/2030,14/01/2020,89.249,89.732,5.034907597535934,0.4830000000000041,91.5994836905372,0.4821917808219178,92.08167547135912,2.1084836905371986,46.71745977580735,0.030225141168387454,3.8446128994274003,18.59816774780442
XS2098350965,MIZUHO 0.797 04/15/30,EUR,90.849,MIZUHO FINANCIAL GROUP,Financial,2030-04-15,0.797,A,0.000341565,750000000,N,,Sr Unsecured,1,FIXED,15/04/2020,15/04/2029,14/01/2020,90.721,90.976,4.5366187542778915,0.25499999999999545,93.80494801327814,0.36902191780821914,94.17396993108636,2.9559480132781317,71.5581766758129,0.03211338273820412,4.776080416607429,27.634488078188348
XS2099546488,ACAFP 0 ⅞ 01/14/32,EUR,86.468,CREDIT AGRICOLE SA,Financial,2032-01-14,0.875,A-,0.000125365,1250000000,N,,Sr Non Preferred,1,FIXED,14/01/2021,14/01/2031,14/01/2020,86.274,86.662,6.286105407255304,0.38800000000000523,91.32375734164516,0.6232876712328768,91.94704501287804,4.855757341645159,89.02195398925109,0.034907996807008235,0.9662694684796044,1.8673533714317143
XS2101349723,BBVASM 0 ½ 01/14/27,EUR,97.821,BANCO BILBAO VIZCAYA ARG,Financial,2027-01-14,0.5,A-,9.10572e-05,1250000000,N,,Sr Non Preferred,1,FIXED,14/01/2021,14/01/2026,14/01/2020,97.521,98.121,1.2867898699520877,0.5999999999999943,98.20951334704728,0.3561643835616438,98.56567773060893,0.38851334704727947,30.79213908936339,0.026916734353344365,1.9401898786579936,5.660811386452873
XS2102357014,BMW 0 ⅜ 01/14/27,EUR,97.61652,BMW FINANCE NV,"Consumer, Cyclical",2027-01-14,0.375,A,0.04472225,750000000,N,,Sr Unsecured,1,FIXED,14/01/2021,14/01/2026,14/01/2020,97.528,97.705,1.2867898699520877,0.1769999999999925,98.0522775969447,0.26712328767123283,98.31940088461594,0.43575759694471117,34.59778036832401,0.029458273525192372,0.9713846842725175,1.8871764096784367
XS2102357105,BMW 0 ⅞ 01/14/32,EUR,88.34762,BMW FINANCE NV,"Consumer, Cyclical",2032-01-14,0.875,A,0.04472225,500000000,N,,Sr Unsecured,1,FIXED,14/01/2021,14/01/2031,14/01/2020,88.052,88.643,6.286105407255304,0.590999999999994,91.32375734164516,0.6232876712328768,91.94704501287804,2.976137341645156,53.97434617279418,0.02833691752022388,0.9724439363817096,1.8912944188111087
FR0013476090,RENAUL 1 ⅛ 01/15/27,EUR,98.166,RCI BANQUE SA,"Consumer, Cyclical",2027-01-15,1.125,BBB,0.014077941,750000000,Y,2026-10-15,Sr Unsecured,1,FIXED,15/01/2021,15/01/2026,15/01/2020,98.074,98.258,1.0376454483230664,0.1839999999999975,99.18943826714349,1.0818493150684931,100.27128758221198,1.02343826714349,99.88554025554151,0.030036202938273984,0.9708396628656422,1.8850593019861472
FR0013476207,BPCEGP 0 ⅝ 01/15/30,EUR,91.093,BPCE SA,Financial,2030-01-15,0.625,A+,1.82924e-05,750000000,N,,Sr Preferred,1,FIXED,15/01/2021,15/01/2029,15/01/2020,90.975,91.211,4.290212183436003,0.2360000000000042,93.50655383233003,0.4434931506849315,93.95004698301496,2.413553832330024,61.56045614353291,0.029851357438270183,0.9710139165009942,1.8857360520771997
FR0013476595,VIEFP 0.664 01/15/31,EUR,88.404,VEOLIA ENVIRONNEMENT SA,Utilities,2031-01-15,0.664,BBB,0.000200524,500000000,Y,2030-10-15,Sr Unsecured,1,FIXED,15/01/2021,15/01/2030,15/01/2020,88.218,88.589,5.037645448323066,0.3709999999999951,92.36944897111078,0.6385315068493151,93.0079804779601,3.9654489711107885,88.28760893128332,0.030843296766146742,1.9352093579159204,5.627119420254451
FR0013476611,BNP 1 ⅛ 01/15/32,EUR,97.714,BNP PARIBAS,Financial,2032-01-15,1.125,BBB+,0.000632394,1000000000,Y,2027-01-15,Subordinated,1,VARIABLE,15/01/2021,15/01/2031,15/01/2020,97.636,97.791,1.2895277207392197,0.15500000000000114,98.99357590780035,0.7982876712328767,99.79186357903322,1.27957590780035,100.89054958765173,0.042434753710185076,0.9592926525529265,1.8404847864840594
XS2101357072,FREGR 0 ¾ 01/15/28,EUR,96.268,FRESENIUS SE & CO KGAA,"Consumer, Non-cyclical",2028-01-15,0.75,BBB-,2.02554e-05,750000000,Y,2027-10-15,Sr Unsecured,1,FIXED,15/01/2021,15/01/2027,15/01/2020,96.142,96.395,2.0369609856262834,0.2530000000000001,97.62659866713408,0.7212328767123288,98.34783154384641,1.3585986671340748,69.01742884252891,0.03439967262594091,3.8213284066159194,18.39850881787222
XS2101558307,UCGIM 2.731 01/15/32,EUR,99.79132,UNICREDIT SPA,Financial,2032-01-15,2.731,BBB-,0.000322889,1250000000,Y,2027-01-15,Subordinated,1,VARIABLE,15/01/2021,15/01/2031,15/01/2020,99.678,99.905,1.2895277207392197,0.22700000000000387,101.0179745653243,1.9378876712328765,102.95586223655717,1.2266545653242957,94.83185930721284,0.031783354075887026,3.831284521365754,18.49358883504052
XS2102283061,ABNANV 0.6 01/15/27,EUR,97.82786,ABN AMRO BANK NV,Financial,2027-01-15,0.6,BBB+,7.92244e-05,1250000000,N,,Sr Non Preferred,1,FIXED,15/01/2021,15/01/2026,15/01/2020,97.751,97.905,1.2895277207392197,0.15399999999999636,98.33180175138683,0.42575342465753424,98.75755517604436,0.503941751386833,39.83221096284096,0.03371446290480778,3.7810289843899634,18.147413147858046
XS2102360315,STANLN 0.85 01/27/28,EUR,97.90918,STANDARD CHARTERED PLC,Financial,2028-01-27,0.85,A-,0.000289262,750000000,Y,2027-01-27,Sr Unsecured,1,VARIABLE,27/01/2021,27/01/2027,16/01/2020,97.831,97.987,1.322381930184805,0.1559999999999917,98.61285955907422,0.5752054794520548,99.18806503852628,0.7036795590742173,54.15240881540246,0.0282184629082521,0.9725559655596556,1.891730212291348
XS2102924383,OPBANK 0.6 01/18/27,EUR,97.684,OP CORPORATE BANK PLC,Financial,2027-01-18,0.6,A-,1.29446e-05,500000000,N,,Sr Non Preferred,1,FIXED,18/01/2021,18/01/2026,16/01/2020,97.624,97.743,1.297741273100616,0.11899999999999977,98.32130277166034,0.42082191780821915,98.74212468946857,0.6373027716603445,50.09487048762171,0.028187124954075982,0.9725856079404467,1.8918455295457768
XS2102932055,MRKGR 0 ½ 07/16/28,EUR,95.061,MERCK FIN SERVICES GMBH,"Consumer, Non-cyclical",2028-07-16,0.5,A-,0.014005227,750000000,Y,2028-04-16,Sr Unsecured,1,FIXED,16/07/2020,16/07/2027,16/01/2020,94.96,95.162,2.54072553045859,0.2020000000000124,96.31953401478405,0.23013698630136986,96.54967100108543,1.258534014784047,51.92051338441245,0.033396087419170134,0.9676831683168315,1.8728214284874025
XS2103014291,EOANGR 0 ⅜ 09/29/27,EUR,96.289,E.ON SE,Utilities,2027-09-29,0.375,BBB+,0.00010082,1000000000,Y,2027-06-29,Sr Unsecured,1,FIXED,29/09/2020,29/09/2026,16/01/2020,96.196,96.381,1.7412731006160165,0.18500000000000227,97.35388750744976,0.09657534246575342,97.45046284991551,1.064887507449754,63.195898551024754,0.03049216268533102,3.7770791120414904,18.159147526961856
XS2103014457,EOANGR 0 ¾ 12/18/30,EUR,90.10544,E.ON SE,Utilities,2030-12-18,0.75,BBB+,0.00010082,500000000,Y,2030-09-18,Sr Unsecured,1,FIXED,18/12/2020,18/12/2029,16/01/2020,89.907,90.304,4.963723477070499,0.39700000000000557,92.90127800487207,0.02671232876712329,92.92799033363919,2.795838004872067,62.486352331489236,0.028960067205158938,3.834794303391095,18.549885058773658
FR0013476553,BFCM 0 ¾ 01/17/30,EUR,91.012,BANQUE FED CRED MUTUEL,Financial,2030-01-17,0.75,A-,1.08678e-05,1000000000,N,,Sr Non Preferred,1,FIXED,17/01/2021,17/01/2029,17/01/2020,90.885,91.139,4.295687885010267,0.2539999999999907,94.00496150078325,0.5280821917808219,94.53304369256408,2.9929615007832524,76.23210901588129,0.02824553535024061,0.972530359355638,1.8916305997368126
XS2100664114,DLR 1 ½ 03/15/30,EUR,93.105,DIGITAL DUTCH FINCO BV,Financial,2030-03-15,1.5,BBB,0.000167809,750000000,Y,2029-12-15,Sr Unsecured,1,FIXED,15/03/2021,15/03/2029,17/01/2020,92.901,93.309,4.205338809034908,0.40800000000000125,97.14487452158657,1.191780821917808,98.33665534350438,4.039874521586569,103.40467314081114,0.029501265647908333,0.9713441191066997,1.8870187954463409
DE000DL19U23,DB 1 ⅝ 01/20/27,EUR,98.836,DEUTSCHE BANK AG,Financial,2027-01-20,1.625,BBB+,0.000192593,1475000000,N,,Sr Non Preferred,1,FIXED,20/01/2021,20/01/2026,20/01/2020,98.784,98.888,1.3032169746748803,0.1039999999999992,99.61985066727524,1.1308219178082193,100.75067258508346,0.7838506672752459,60.63941465830217,0.031230069743041045,0.9697157107231922,1.8806971192467714
DK0009526998,NYKRE 0 ¾ 01/20/27,EUR,97.988,NYKREDIT REALKREDIT AS,Financial,2027-01-20,0.75,A-,0.008589489,750000000,N,,Sr Non Preferred,1,FIXED,20/01/2021,20/01/2026,20/01/2020,97.937,98.038,1.3032169746748803,0.10099999999999909,98.50536028533433,0.5219178082191781,99.0272780935535,0.517360285334334,40.39993960091514,0.030073023571746224,3.8378197898940964,18.556135214195816
XS2102934697,CLNXSM 1 04/20/27,EUR,97.736,CELLNEX TELECOM SA,Industrial,2027-04-20,1.0,BBB-,0.000790603,450000000,Y,2027-01-20,Sr Unsecured,1,FIXED,20/04/2021,20/04/2026,20/01/2020,97.657,97.816,1.3032169746748803,0.15900000000000603,98.823786108746,0.6958904109589041,99.51967651970492,1.087786108746002,84.92944505879363,0.031788451220924434,1.934660199300969,5.621558321392796
XS2104968404,UCGIM 1.8 01/20/30,EUR,95.362,UNICREDIT SPA,Financial,2030-01-20,1.8,BBB,0.000322889,750000000,N,,Sr Non Preferred,1,FIXED,20/01/2021,20/01/2029,20/01/2020,95.217,95.507,4.303901437371663,0.29000000000000625,98.26763394569899,1.2526027397260275,99.52023668542502,2.9056339456989946,71.77086586042286,0.03391657798903207,5.667357267846019,38.07033399927921
XS2107332640,GS 0 ⅞ 01/21/30,EUR,92.469,GOLDMAN SACHS GROUP INC,Financial,2030-01-21,0.875,A-,0.00026897,1250000000,N,,Sr Unsecured,1,FIXED,21/01/2021,21/01/2029,21/01/2020,92.316,92.621,4.306639288158795,0.3049999999999926,94.49604992718865,0.6065068493150686,95.10255677650372,2.0270499271886564,51.06425213572199,0.0318518258949014,1.9260724042860258,5.588037624590304
DE000CZ45VM4,CMZB 0 ⅞ 01/22/27,EUR,98.104,COMMERZBANK AG,Financial,2027-01-22,0.875,BBB,0.000516517,750000000,N,,Sr Non Preferred,1,FIXED,22/01/2021,22/01/2026,22/01/2020,98.037,98.172,1.3086926762491444,0.1349999999999909,98.6590262185675,0.604109589041096,99.2631358076086,0.5550262185675052,43.10515431383827,0.030149938833572396,0.9707324752475248,1.8846430770003728
FR0013479276,SOCGEN 0 ¾ 01/25/27,EUR,97.86292,SOCIETE GENERALE,Financial,2027-01-25,0.75,BBB,0.00033915,1500000000,N,,Sr Non Preferred,1,FIXED,25/01/2021,25/01/2026,23/01/2020,97.806,97.92,1.3169062286105406,0.11400000000000432,98.48984720568207,0.5116438356164383,99.00149104129851,0.6269272056820654,48.48375355898687,0.028146142446508912,0.9726243757725589,1.8919963526939196
XS2107435617,NYLIFE 0 ¼ 01/23/27,EUR,97.214,NEW YORK LIFE GLOBAL FDG,Financial,2027-01-23,0.25,AA+,0.011445898,800000000,N,,Secured,1,FIXED,23/01/2021,23/01/2026,23/01/2020,97.152,97.275,1.3114305270362765,0.12300000000000466,97.85524562489586,0.17191780821917807,98.02716343311504,0.6412456248958591,50.107354040343004,0.030038850250418414,0.9708371677018635,1.8850496123827527
BE0002681626,KBCBB 0 ¾ 01/24/30,EUR,91.61085,KBC GROUP NV,Financial,2030-01-24,0.75,A-,5.40632e-05,500000000,N,,Sr Unsecured,1,FIXED,24/01/2021,24/01/2029,24/01/2020,91.463,91.759,4.314852840520191,0.2960000000000065,93.97291758470801,0.5136986301369862,94.486616214845,2.362067584708015,59.71357308235643,0.03132311185073365,3.838113950114268,18.543097816849002
XS2103013210,REESM 0 ⅜ 07/24/28,EUR,94.6488,RED ELECTRICA FINANCI SA,Utilities,2028-07-24,0.375,A-,2.7585e-05,700000000,Y,2028-04-24,Sr Unsecured,1,FIXED,24/07/2020,24/07/2027,24/01/2020,94.514,94.784,2.5626283367556466,0.27000000000001023,95.97553396605217,0.1643835616438356,96.139917527696,1.3267339660521742,54.434734772699954,0.028743114756166928,3.8577150831434612,18.70066281235253
XS2108490090,PSA 0 ⅞ 01/24/32,EUR,86.542,PUBLIC STORAGE OP CO,Financial,2032-01-24,0.875,A,2.18521e-05,500000000,Y,2031-10-24,Sr Unsecured,1,FIXED,24/01/2021,24/01/2031,24/01/2020,86.304,86.78,6.061601642710472,0.4759999999999991,91.70515178605801,0.8198630136986302,92.52501479975665,5.163151786058009,97.8210525771738,0.02913095983306997,0.9716936318407958,1.8883770283199122
XS2109608724,BALDER 1 ¼ 01/28/28,EUR,96.307,FASTIGHETS AB BALDER,Financial,2028-01-28,1.25,NR,0.001221059,500000000,Y,2027-10-28,Sr Unsecured,1,FIXED,28/01/2021,28/01/2027,28/01/2020,96.23,96.384,2.0725530458590007,0.15399999999999636,98.58379185629715,1.1575342465753424,99.74132610287249,2.2767918562971516,113.39851903677682,0.03731773029224848,0.9640247831474598,1.8586875650450139
BE6318702253,ARGSPA 1 01/29/27,EUR,98.04398,ARGENTA SPAARBANK,Financial,2027-01-29,1.0,NR,,500000000,N,,Sr Non Preferred,1,FIXED,29/01/2021,29/01/2026,29/01/2020,97.916,98.172,1.3278576317590691,0.2560000000000002,98.80179897687732,0.6712328767123288,99.47303185358965,0.7578189768773171,57.99056852764609,0.02451004560345069,1.9459807438170411,5.692252946429794
XS2112816934,SAGAX 1 ⅛ 01/30/27,EUR,98.35664,SAGAX AB,Financial,2027-01-30,1.125,NR,0.000165974,375000000,Y,2026-10-30,Sr Unsecured,1,FIXED,30/01/2021,30/01/2026,30/01/2020,98.231,98.483,1.0787132101300478,0.25200000000000955,99.15734479633822,1.0356164383561643,100.19296123469438,0.8007047963382234,75.11454679691471,0.02910011182581935,1.9397238368355003,5.6510049531801805
XS2105735935,MQGAU 0 ⅝ 02/03/27,EUR,97.69049,MACQUARIE GROUP LTD,Financial,2027-02-03,0.625,A-,0.000126637,500000000,N,,Sr Unsecured,1,FIXED,03/02/2021,03/02/2026,03/02/2020,97.624,97.757,1.3415468856947297,0.13300000000000978,98.29811421467141,0.410958904109589,98.709073118781,0.6076242146714179,46.212465700141884,0.03725213766647711,8.289227900617332,78.72186014286
XS2112289207,TELEFO 0.664 02/03/30,EUR,90.854,TELEFONICA EMISIONES SAU,Communications,2030-02-03,0.664,BBB-,0.021357445,1000000000,Y,2029-11-03,Sr Unsecured,1,FIXED,03/02/2021,03/02/2029,03/02/2020,90.677,91.03,4.090349075975359,0.35299999999999443,94.01588782983453,0.6039671232876713,94.6198549531222,3.1618878298345265,84.47295425662327,0.0276652379326814,1.9339680379752917,5.633851269150453
XS2113167568,ESSITY 0 ½ 02/03/30,EUR,91.14786,ESSITY AB,"Consumer, Non-cyclical",2030-02-03,0.5,BBB+,4.90885e-07,300000000,Y,2029-11-03,Sr Unsecured,1,FIXED,03/02/2021,03/02/2029,03/02/2020,90.656,91.64,4.090349075975359,0.9839999999999947,93.379234701314,0.4547945205479452,93.83402922186195,2.23137470131401,59.56565766110313,0.02858679189332381,1.941433548405175,5.659530958339438
XS2113889351,SANTAN 0 ½ 02/04/27,EUR,97.65521,BANCO SANTANDER SA,Financial,2027-02-04,0.5,A-,0.000140759,1250000000,N,,Sr Non Preferred,1,FIXED,04/02/2021,04/02/2026,04/02/2020,97.582,97.728,1.3442847364818618,0.1460000000000008,98.13052950200924,0.3273972602739726,98.45792676228321,0.475319502009242,36.110315085243435,0.03300223721906397,5.70623230058328,38.44186449961993
XS2099128055,CAIAV 0 ⅞ 02/05/27,EUR,97.246,CA IMMOBILIEN ANLAGEN AG,Financial,2027-02-05,0.875,NR,0.000567076,500000000,Y,2026-11-05,Sr Unsecured,1,FIXED,05/02/2021,05/02/2026,05/02/2020,97.093,97.399,1.0951403148528405,0.3059999999999974,98.87617748969205,0.791095890410959,99.66727338010301,1.6301774896920591,151.70656661901103,0.03982861988615004,12.230487379985192,170.94646801210558
ES0213679JR9,BKTSM 0 ⅝ 10/06/27,EUR,96.478,BANKINTER SA,Financial,2027-10-06,0.625,BBB+,6.59992e-05,750000000,N,,Sr Non Preferred,1,FIXED,06/10/2020,06/10/2026,06/02/2020,96.364,96.592,2.0123203285420943,0.22799999999999443,97.41622896243963,0.6164383561643836,98.03266731860401,0.9382289624396378,48.21298775237499,0.030480668541979006,0.9704209215442092,1.883433529941424
XS2112475509,PLD 0 ⅜ 02/06/28,EUR,95.143,PROLOGIS EURO FINANCE,Financial,2028-02-06,0.375,A,0.010005575,550000000,Y,2027-11-06,Sr Unsecured,1,FIXED,06/02/2021,06/02/2027,06/02/2020,95.062,95.224,2.0971937029431897,0.16200000000000614,96.7796374909713,0.33801369863013697,97.11765118960143,1.636637490971296,81.43369095219772,0.031228809544459734,3.8260914727626796,18.466699227817244
XS2112475921,PLD 1 02/06/35,EUR,79.481,PROLOGIS EURO FINANCE,Financial,2035-02-06,1.0,A,0.010005575,650000000,Y,2034-11-06,Sr Unsecured,1,FIXED,06/02/2021,06/02/2034,06/02/2020,79.225,79.738,9.097878165639973,0.5130000000000052,87.48919722249131,0.9013698630136986,88.39056708550501,8.008197222491319,110.33049528375207,0.03470450261209411,3.827587413644915,18.435123407827703
XS2113911387,ABESM 1 ¼ 02/07/28,EUR,97.08833,ABERTIS INFRAESTRUCTURAS,"Consumer, Non-cyclical",2028-02-07,1.25,BBB-,0.016819763,600000000,Y,2027-11-06,Sr Unsecured,1,FIXED,07/02/2021,07/02/2027,07/02/2020,97.008,97.168,2.0971937029431897,0.1600000000000108,98.5612984169394,1.1267123287671232,99.68801074570652,1.4729684169393948,72.223748348651,0.03398280510759533,0.9671340713407133,1.8706966238961273
